ID	Name	NormalizedName	Type	NormalizedCategory	
d2625	沙美特罗替卡松粉吸入剂()	沙美特罗替卡松	western	nd573	#N/A
d2626	舒利迭(成人用药)	沙美特罗替卡松	western	nd573	#N/A
d2627	舒利迭吸入剂	沙美特罗替卡松	western	nd573	#N/A
d2628	鲨肝醇片	鲨肝醇	western	nd574	#N/A
d2629	洛贝林针(山梗菜碱)	山梗菜碱	western	nd575	#N/A
d2630	盐酸洛贝林针	山梗菜碱	western	nd575	#N/A
d2631	盐酸洛贝林注射液	山梗菜碱	western	nd575	#N/A
d2635	山莨菪碱针(654-2)	山莨菪碱	western	nd576	#N/A
d2636	盐酸消旋山莨菪碱针(654-2)	山莨菪碱	western	nd576	#N/A
d2652	盐酸舍曲林片(左洛复)	舍曲林	western	nd578	#N/A
d2653	左洛复(盐酸舍曲林片)	舍曲林	western	nd578	#N/A
d2662	安络血针	肾上腺色腙	western	nd579	#N/A
d2663	肾上腺色腙片(安络血)	肾上腺色腙	western	nd579	#N/A
d2664	肾上腺色腙针(安络血)	肾上腺色腙	western	nd579	#N/A
d2665	肾上腺色腙注射液	肾上腺色腙	western	nd579	#N/A
d2666	肾上腺素针	肾上腺素	western	nd580	#N/A
d2667	肾上腺素注射液	肾上腺素	western	nd580	#N/A
d2668	盐酸肾上腺素针	肾上腺素	western	nd580	#N/A
d2694	十一酸睾酮胶囊(安特尔)	十一酸睾酮	western	nd581	#N/A
d2695	十一酸睾酮胶丸(安特尔)	十一酸睾酮	western	nd581	#N/A
d1316	枸橼酸舒芬太尼针(舒芬尼)	舒芬太尼	western	nd272	#N/A
d1317	枸橼酸舒芬太尼注射液(舒芬尼)	舒芬太尼	western	nd272	#N/A
d1318	枸橼酸舒芬太尼注射液	舒芬太尼	western	nd272	#N/A
d2699	舒芬尼针(舒芬太尼)	舒芬太尼	western	nd272	#N/A
d2713	鼠神经生长因子针(恩经复)	鼠神经生长因子	western	nd582	#N/A
d2714	注射用鼠神经生长因子(苏)	鼠神经生长因子	western	nd582	#N/A
d2715	注射用鼠神经生长因子(苏肽生)	鼠神经生长因子	western	nd582	#N/A
d2718	百赛诺片(双环醇)	双环醇	western	nd583	#N/A
d2719	双环醇片(百赛诺)	双环醇	western	nd583	#N/A
d2723	扶他林缓释片	双氯芬酸二乙胺	western	nd584	#N/A
d2724	扶他林乳胶	双氯芬酸二乙胺	western	nd584	#N/A
d2728	双氯芬酸二乙胺乳胶剂(扶他林)	双氯芬酸二乙胺	western	nd584	#N/A
d2729	双氯芬酸钠缓释片(扶他林)	双氯芬酸二乙胺	western	nd584	#N/A
d2730	双氯芬酸钠乳胶(扶他林)	双氯芬酸二乙胺	western	nd584	#N/A
d2725	蒙洛英针	双氯芬酸钠	western	nd585	#N/A
d2726	迪非滴眼液(双氯芬酸钠)	双氯芬酸钠	western	nd585	#N/A
d2727	双氯芬酸钠眼水(迪非)	双氯芬酸钠	western	nd585	#N/A
d2731	复方双氯芬酸钠针(蒙洛英)	双氯芬酸钠	western	nd585	#N/A
d2732	蒙洛英针(双氯芬酸钠)	双氯芬酸钠	western	nd585	#N/A
d2733	潘生丁片(双密达莫)	双密达莫	western	nd586	#N/A
d2734	双嘧达莫片(潘生丁)	双密达莫	western	nd586	#N/A
d2735	双嘧达莫片	双密达莫	western	nd586	#N/A
d2750	双氢克尿噻片(HCT)	双氢克尿噻	western	nd589	#N/A
d2751	双唑泰栓	双唑泰	western	nd590	#N/A
d2753	水飞蓟宾胶囊(水林佳)	水飞蓟宾	western	nd592	#N/A
d2754	水林佳胶囊(水飞蓟宾)	水飞蓟宾	western	nd592	#N/A
d116	10%水合氯醛	水合氯醛	western	nd6	#N/A
d2758	注射用顺苯磺酸阿曲库铵	顺苯磺酸阿曲库铵	western	nd594	#N/A
d2759	顺铂针(DDP)(南京)	顺铂	western	nd595	#N/A
d2760	顺铂针(DDP)	顺铂	western	nd595	#N/A
d2761	顺铂针(冻干型)	顺铂	western	nd595	#N/A
d2762	顺铂注射液	顺铂	western	nd595	#N/A
d2763	盐酸司来吉兰片(金思平)	司来吉兰	western	nd596	#N/A
d2764	丝裂霉素针(MMC)(新亚)	丝裂霉素	western	nd597	#N/A
d2765	丝裂霉素针	丝裂霉素	western	nd597	#N/A
d2766	注射用丝裂霉素	丝裂霉素	western	nd597	#N/A
d2768	四环素片(T.C)	四环素	western	nd598	#N/A
d2769	四环素眼膏	四环素	western	nd598	#N/A
d2770	四环素可的松眼膏	四环素可的松	western	nd599	#N/A
d2747	(思连康)双歧杆菌四联活菌片	四联活菌	western	nd588	#N/A
d2748	双歧杆菌四联活菌片(思连)	四联活菌	western	nd588	#N/A
d2749	双歧杆菌四联活菌片(思连康)	四联活菌	western	nd588	#N/A
d2016	醋酸氯己定散剂(洗必泰)	酸氯己定	western	nd428	#N/A
d2785	羧甲司坦片(霸灵)	羧甲司坦	western	nd600	#N/A
d2786	化痰片(羧甲司坦)	羧甲司坦	western	nd600	#N/A
d2787	羧甲司坦片(化痰片)	羧甲司坦	western	nd600	#N/A
d2788	缩宫素针(催产素)	缩宫素	western	nd601	#N/A
d2789	缩宫素注射液	缩宫素	western	nd601	#N/A
d1510	多吉美(甲苯磺酸索拉非尼)	索拉非尼	western	nd306	#N/A
d1511	多吉美(甲苯磺酸索拉非尼片)	索拉非尼	western	nd306	#N/A
d1512	甲苯磺酸索拉非尼片(多吉美)	索拉非尼	western	nd306	#N/A
d2791	盐酸索他洛尔片(伟特)	索他洛尔	western	nd602	#N/A
d2792	0.03%他克莫司软膏	他克莫司	western	nd603	#N/A
d2793	他克莫司胶囊(普乐可复)	他克莫司	western	nd603	#N/A
d1305	枸椽酸他莫昔芬片	他莫昔芬	western	nd268	#N/A
d1319	枸橼酸他莫昔芬片	他莫昔芬	western	nd268	#N/A
d2794	乐为(他扎罗汀乳膏)	他扎罗汀	western	nd604	#N/A
d2795	他扎罗汀乳膏(乐为)	他扎罗汀	western	nd604	#N/A
d2799	盐酸坦洛新缓释胶囊(齐索)	坦洛新	western	nd605	#N/A
d2800	哈乐胶囊	坦索罗辛	western	nd606	#N/A
d2801	坦索罗辛胶囊(哈乐)	坦索罗辛	western	nd606	#N/A
d2802	盐酸坦索罗辛缓释胶囊(哈乐)	坦索罗辛	western	nd606	#N/A
d2803	钙尔奇D300咀嚼片	碳酸钙D3	western	nd607	#N/A
d2804	钙尔奇D咀嚼片	碳酸钙D3	western	nd607	#N/A
d2805	钙尔奇D片	碳酸钙D3	western	nd607	#N/A
d2806	碳酸钙维D3片(钙尔奇D600)	碳酸钙D3	western	nd607	#N/A
d2807	凯思立(碳酸钙D3片)	碳酸钙D3	western	nd607	#N/A
d2808	凯思立片(含D3)	碳酸钙D3	western	nd607	#N/A
d2809	碳酸钙D3咀嚼片(凯思立D)	碳酸钙D3	western	nd607	#N/A
d2810	碳酸钙D3片(凯思立)	碳酸钙D3	western	nd607	#N/A
d148	5%NaHCO3针	碳酸氢钠	western	nd17	#N/A
d237	5%碳酸氢钠针(S.B)(双鹤)	碳酸氢钠	western	nd17	#N/A
d238	5%碳酸氢钠针	碳酸氢钠	western	nd17	#N/A
d239	5%碳酸氢钠针(S.B)	碳酸氢钠	western	nd17	#N/A
d2811	耵聍水(碳酸氢钠滴耳液)	碳酸氢钠	western	nd17	#N/A
d2812	碳酸氢钠滴耳液(耵聍水)	碳酸氢钠	western	nd17	#N/A
d2813	碳酸氢钠(供口服)	碳酸氢钠	western	nd17	#N/A
d2814	碳酸氢钠片(S.B)	碳酸氢钠	western	nd17	#N/A
d2815	碳酸氢钠注射液	碳酸氢钠	western	nd17	#N/A
d2816	碳酸氢钠注射液(S.B)	碳酸氢钠	western	nd17	#N/A
d2819	盐酸特比奈芬乳膏(兰美抒)	特比萘芬	western	nd608	#N/A
d2820	特比萘芬片(丁克)	特比萘芬	western	nd608	#N/A
d2821	特比奈芬乳膏(兰美抒)	特比萘芬	western	nd608	#N/A
d2822	盐酸特比萘芬片(兰美抒)	特比萘芬	western	nd608	#N/A
d2823	兰美抒乳膏	特比萘芬	western	nd608	#N/A
d2824	特比萘芬片	特比萘芬	western	nd608	#N/A
d2825	博利康尼片(特布他林)	特布他林	western	nd609	#N/A
d2826	硫酸特布他林片(博利康尼)	特布他林	western	nd609	#N/A
d2827	特布他林片(博利康尼)	特布他林	western	nd609	#N/A
d2828	盐酸特拉唑嗪片(高特灵)	特拉唑嗪	western	nd610	#N/A
d2829	替比夫定片(素比伏)	替比夫定	western	nd611	#N/A
d2830	替勃龙片(利维爱)	替勃龙	western	nd612	#N/A
d2831	替吉奥胶囊(爱斯万)	替吉奥	western	nd613	#N/A
d2832	替吉奥胶囊(维康达)	替吉奥	western	nd613	#N/A
d2833	替加氟片	替加氟	western	nd614	#N/A
d2834	他格适针(替考拉宁)	替考拉宁	western	nd615	#N/A
d2835	替考拉宁针(他格适)	替考拉宁	western	nd615	#N/A
d2836	注射用替考拉宁(他格适)	替考拉宁	western	nd615	#N/A
d2837	替罗非班氯化钠注射液(欣)	替罗非班	western	nd616	#N/A
d2838	替罗非班氯化钠注射液(欣维宁)	替罗非班	western	nd616	#N/A
d2839	欣维宁针(盐酸替罗非班)	替罗非班	western	nd616	#N/A
d2840	盐酸替罗非班氯化钠针(欣维宁)	替罗非班	western	nd616	#N/A
d2841	(安内强)替米沙坦片	替米沙坦	western	nd617	#N/A
d2842	替米沙坦片(安内强)	替米沙坦	western	nd617	#N/A
d2843	(美卡素)替米沙坦片	替米沙坦	western	nd617	#N/A
d2844	替米沙坦片(美卡素)	替米沙坦	western	nd617	#N/A
d2845	替米沙坦片	替米沙坦	western	nd617	#N/A
d2846	施维舒胶囊(替普瑞酮)	替普瑞酮	western	nd618	#N/A
d2847	替普瑞酮胶囊(施维舒)	替普瑞酮	western	nd618	#N/A
d2848	替硝唑针(青岛)	替硝唑	western	nd619	#N/A
d2849	替硝唑注射液	替硝唑	western	nd619	#N/A
d2850	盐酸替扎尼定片(凯莱通)	替扎尼定	western	nd620	#N/A
d2888	酮咯酸氨丁三醇针(尼松)	酮咯酸氨丁三醇	western	nd622	#N/A
d2889	酮咯酸氨丁三醇注射液(尼松)	酮咯酸氨丁三醇	western	nd622	#N/A
d2890	2%采乐洗剂(酮康唑)	酮康唑	western	nd623	#N/A
d2891	酮康唑洗剂(采乐)	酮康唑	western	nd623	#N/A
d2892	复方酮康唑乳膏(恒健)	酮康唑	western	nd623	#N/A
d2893	酮康唑片(里素劳)	酮康唑	western	nd623	#N/A
d2894	复方酮康唑乳膏	酮康唑	western	nd623	#N/A
d1202	富马酸酮替芬片	酮替芬	western	nd246	#N/A
d2895	酮替酚片	酮替酚	western	nd624	#N/A
d2897	头孢氨苄胶囊(先锋4号)	头孢氨苄	western	nd625	#N/A
d2898	头孢氨苄胶囊	头孢氨苄	western	nd625	#N/A
d2899	马斯平针(头孢吡肟)	头孢吡肟	western	nd626	#N/A
d2900	盐酸头孢吡肟针(马斯平)	头孢吡肟	western	nd626	#N/A
d2901	信力威(注射用头孢吡肟)	头孢吡肟	western	nd626	#N/A
d2902	信力威针(头孢吡肟)	头孢吡肟	western	nd626	#N/A
d2903	盐酸头孢吡肟针(信力威)	头孢吡肟	western	nd626	#N/A
d2904	注射用盐酸头孢吡肟(信力威)	头孢吡肟	western	nd626	#N/A
d2905	施复捷片(头孢丙烯)	头孢丙烯	western	nd627	#N/A
d2906	头孢丙烯片(施复捷)	头孢丙烯	western	nd627	#N/A
d2907	头孢丙烯分散片(银力舒)	头孢丙烯	western	nd627	#N/A
d2908	头孢泊肟酯片(帅孚)	头孢泊肟	western	nd628	#N/A
d2909	头孢地尼分散片(希福尼)	头孢地尼	western	nd629	#N/A
d2910	高德针(头孢地嗪钠)	头孢地嗪钠	western	nd630	#N/A
d2911	头孢地嗪钠针(高德)	头孢地嗪钠	western	nd630	#N/A
d2912	注射用头孢地嗪钠(高德)	头孢地嗪钠	western	nd630	#N/A
d2913	注射用头孢地嗪钠(力勉)	头孢地嗪钠	western	nd630	#N/A
d2914	头孢呋辛钠针(明可欣)	头孢呋辛	western	nd631	#N/A
d2915	注射用头孢呋辛钠(明可欣)	头孢呋辛	western	nd631	#N/A
d2916	注射用头孢呋辛钠(悦康)	头孢呋辛	western	nd631	#N/A
d2917	注射用头孢呋辛钠(悦康明)	头孢呋辛	western	nd631	#N/A
d2918	注射用头孢呋辛钠(悦康明可欣)	头孢呋辛	western	nd631	#N/A
d2919	头孢呋辛钠针(新亚星)	头孢呋辛	western	nd631	#N/A
d2920	头孢呋辛钠针(亚星)	头孢呋辛	western	nd631	#N/A
d2921	头孢呋辛钠针(悦康)	头孢呋辛	western	nd631	#N/A
d2922	注射用头孢呋辛钠	头孢呋辛	western	nd631	#N/A
d2923	达力新胶囊(头孢呋辛酯)	头孢呋辛	western	nd631	#N/A
d2924	头孢呋辛酯胶囊(达力新)	头孢呋辛	western	nd631	#N/A
d2925	施华洛(头孢克洛缓释片)	头孢克洛	western	nd632	#N/A
d2926	头孢克洛缓释片(施华洛)	头孢克洛	western	nd632	#N/A
d2927	头孢克洛干混悬剂(希刻劳)	头孢克洛	western	nd632	#N/A
d2928	头孢克洛胶囊(希刻劳)	头孢克洛	western	nd632	#N/A
d2929	希刻劳胶囊	头孢克洛	western	nd632	#N/A
d2930	希刻劳胶囊(头孢克洛)	头孢克洛	western	nd632	#N/A
d2931	世福素(头孢克肟颗粒)	头孢克肟	western	nd633	#N/A
d2932	世福素颗粒(头孢克肟)	头孢克肟	western	nd633	#N/A
d2933	头孢克肟混悬颗粒(世福素)	头孢克肟	western	nd633	#N/A
d2934	头孢克肟胶囊(世福素)	头孢克肟	western	nd633	#N/A
d2935	头孢克肟颗粒(世福素)	头孢克肟	western	nd633	#N/A
d2936	头孢拉定针(先锋6)	头孢拉定	western	nd634	#N/A
d2937	头孢拉定胶囊	头孢拉定	western	nd634	#N/A
d2938	头孢拉定针	头孢拉定	western	nd634	#N/A
d2939	注射用头孢硫脒(天根)	头孢硫脒	western	nd635	#N/A
d2940	头孢硫脒针(仙力素)	头孢硫脒	western	nd635	#N/A
d2941	注射用头孢硫脒(仙力素)	头孢硫脒	western	nd635	#N/A
d2942	注射用头孢硫脒	头孢硫脒	western	nd635	#N/A
d2943	注射用头孢美唑钠(先锋美)	头孢美唑钠	western	nd636	#N/A
d2944	注射用头孢美唑钠(先锋美他醇)	头孢美唑钠	western	nd636	#N/A
d2945	(艾可乐)注射用头孢孟多酯钠	头孢孟多酯钠	western	nd637	#N/A
d2946	注射用头孢孟多酯钠(艾可)	头孢孟多酯钠	western	nd637	#N/A
d2947	注射用头孢孟多酯钠(艾可乐)	头孢孟多酯钠	western	nd637	#N/A
d2948	(浦成)注射用头孢孟多酯钠	头孢孟多酯钠	western	nd637	#N/A
d2949	注射用头孢孟多酯钠	头孢孟多酯钠	western	nd637	#N/A
d2950	头孢哌酮钠舒巴坦钠针(1:1)(舒普深)	头孢哌酮钠舒巴坦钠	western	nd638	#N/A
d2951	注射用头孢哌酮钠舒巴坦钠(舒普深)	头孢哌酮钠舒巴坦钠	western	nd638	#N/A
d2952	注射用头孢哌酮舒巴坦(舒普深)	头孢哌酮钠舒巴坦钠	western	nd638	#N/A
d2953	注射用头孢哌酮钠舒巴坦钠(先舒)	头孢哌酮钠舒巴坦钠	western	nd638	#N/A
d2954	舒普深针	头孢哌酮钠舒巴坦钠	western	nd638	#N/A
d2955	注射用头孢哌酮钠舒巴坦钠	头孢哌酮钠舒巴坦钠	western	nd638	#N/A
d2962	新快欣针	头孢哌酮钠舒巴坦钠	western	nd638	#N/A
d2963	新快欣针(头孢哌酮钠-舒)	头孢哌酮钠舒巴坦钠	western	nd638	#N/A
d2956	头孢哌酮钠他唑巴坦钠针(4:1)(凯舒特)	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2957	注射用头孢哌酮钠他唑巴坦钠(4:1)(凯舒特)	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2958	(仙必他)注射用头孢哌酮他唑巴坦钠	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2959	头孢哌酮钠他唑巴坦钠针(4:1)(仙必他)	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2960	注射用头孢哌酮他唑巴坦钠(仙必他)	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2961	头孢哌酮钠舒巴坦钠针(1:1)(新快欣)	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2964	头孢哌酮钠他唑巴坦钠针(4:1)(新朗欧)	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2965	注射用头孢哌酮钠他唑巴坦钠(4:1)(新朗欧)	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2966	注射用头孢哌酮钠他唑巴坦钠(4:1)	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2967	注射用头孢哌酮他唑巴坦钠	头孢哌酮钠他唑巴坦钠	western	nd639	#N/A
d2968	达力嗪针(头孢曲松钠)	头孢曲松钠	western	nd640	#N/A
d2969	头孢曲松钠针(达力嗪)	头孢曲松钠	western	nd640	#N/A
d2970	罗氏芬针(头孢曲松)	头孢曲松钠	western	nd640	#N/A
d2971	头孢曲松钠针(罗氏芬)	头孢曲松钠	western	nd640	#N/A
d2972	注射用头孢曲松钠(罗氏芬)	头孢曲松钠	western	nd640	#N/A
d2973	注射用头孢曲松钠	头孢曲松钠	western	nd640	#N/A
d2974	(倍赛他)注射用头孢曲松钠他唑巴坦钠	头孢曲松钠他唑巴坦钠	western	nd641	#N/A
d2975	注射用头孢曲松钠他唑巴坦钠(倍赛他)	头孢曲松钠他唑巴坦钠	western	nd641	#N/A
d2976	(优他能)注射用头孢曲松钠他唑巴坦钠	头孢曲松钠他唑巴坦钠	western	nd641	#N/A
d2977	注射用头孢曲松钠他唑巴坦钠(优他能)	头孢曲松钠他唑巴坦钠	western	nd641	#N/A
d2978	注射用头孢曲松钠他唑巴坦	头孢曲松钠他唑巴坦钠	western	nd641	#N/A
d2979	注射用头孢曲松钠他唑巴坦钠	头孢曲松钠他唑巴坦钠	western	nd641	#N/A
d2980	头孢噻肟钠针(安徽)	头孢噻肟	western	nd642	#N/A
d2981	特依宁针(头孢噻肟钠)	头孢噻肟	western	nd642	#N/A
d2982	头孢噻肟钠针(特依宁)	头孢噻肟	western	nd642	#N/A
d2983	注射用头孢噻肟钠	头孢噻肟	western	nd642	#N/A
d2984	新治君针(头孢噻肟钠舒巴坦钠)	头孢噻肟钠舒巴坦钠	western	nd643	#N/A
d2985	注射用头孢噻肟钠舒巴坦钠(新治君)	头孢噻肟钠舒巴坦钠	western	nd643	#N/A
d2986	复达欣针(头孢他啶)	头孢他啶	western	nd644	#N/A
d2987	头孢他啶针(复达欣)	头孢他啶	western	nd644	#N/A
d2988	头孢他啶针(利君)	头孢他啶	western	nd644	#N/A
d2989	注射用头孢他啶(利君)	头孢他啶	western	nd644	#N/A
d2990	盐酸头孢他美酯分散片(速)	头孢他美酯	western	nd645	#N/A
d2991	盐酸头孢他美酯分散片(速欣康)	头孢他美酯	western	nd645	#N/A
d2992	(锋替新)注射用盐酸头孢替安	头孢替安	western	nd646	#N/A
d2993	盐酸头孢替安针(锋替新)	头孢替安	western	nd646	#N/A
d2994	注射用盐酸头孢替安(锋替)	头孢替安	western	nd646	#N/A
d2995	注射用盐酸头孢替安(锋替新)	头孢替安	western	nd646	#N/A
d2996	(复仙安)注射用盐酸头孢替安	头孢替安	western	nd646	#N/A
d2997	注射用盐酸头孢替安(复仙)	头孢替安	western	nd646	#N/A
d2998	注射用盐酸头孢替安(复仙安)	头孢替安	western	nd646	#N/A
d2999	头孢替唑钠针(卓迈)	头孢替唑钠	western	nd647	#N/A
d3000	卓迈(头孢替唑钠针)	头孢替唑钠	western	nd647	#N/A
d3001	卓迈(注射用头孢替唑钠)	头孢替唑钠	western	nd647	#N/A
d3002	头孢西丁钠针(达力叮)	头孢西丁钠	western	nd648	#N/A
d3003	注射用头孢西丁钠(达力叮)	头孢西丁钠	western	nd648	#N/A
d3126	螯合新泰林(五水头孢唑林)	头孢唑林	western	nd685	#N/A
d3127	螯合新泰林(注射用五水头孢唑林钠)	头孢唑林	western	nd685	#N/A
d3128	五水头孢唑林钠针(新泰林)	头孢唑林	western	nd685	#N/A
d3129	注射用五水头孢唑林钠(新泰林)	头孢唑林	western	nd685	#N/A
d3004	头孢唑林钠针	头孢唑林钠	western	nd649	#N/A
d3005	注射用头孢唑林钠	头孢唑林钠	western	nd649	#N/A
d3006	注射用头孢唑啉钠	头孢唑林钠	western	nd649	#N/A
d3007	注射用头孢唑肟钠(益保世)	头孢唑肟钠	western	nd650	#N/A
d3008	头孢唑肟钠针(益保世灵)	头孢唑肟钠	western	nd650	#N/A
d3009	注射用头孢唑肟钠(益保世灵)	头孢唑肟钠	western	nd650	#N/A
d3010	爱丽滴眼液(透明质酸钠)	透明质酸	western	nd651	#N/A
d3013	复方托吡卡胺滴眼液(卓比)	托吡卡胺	western	nd652	#N/A
d3014	复方托吡卡胺眼水	托吡卡胺	western	nd652	#N/A
d3015	托吡酯片(妥泰)	托吡酯	western	nd653	#N/A
d3016	托拉塞米片(伊迈格)	托拉塞米	western	nd654	#N/A
d3017	托拉塞米针(泽通)	托拉塞米	western	nd654	#N/A
d3018	注射用托拉塞米(泽通)	托拉塞米	western	nd654	#N/A
d3019	托拉塞米片	托拉塞米	western	nd654	#N/A
d3020	托瑞米芬片(法乐通)	托瑞米芬	western	nd655	#N/A
d3021	舍尼亭片(托特罗定)	托特罗定	western	nd656	#N/A
d3022	酒石酸托特罗定片(舍尼亭)	托特罗定	western	nd656	#N/A
d1537	甲磺酸托烷司琼针(舒欧亭)	托烷司琼	western	nd311	#N/A
d1538	甲磺酸托烷司琼注射液(舒)	托烷司琼	western	nd311	#N/A
d1539	甲磺酸托烷司琼注射液(舒欧亭)	托烷司琼	western	nd311	#N/A
d3023	盐酸托烷司琼针(维瑞特)	托烷司琼	western	nd311	#N/A
d3024	脱氧核苷酸钠针(丽迪兴)	脱氧核苷酸钠	western	nd657	#N/A
d3025	注射用脱氧核苷酸钠	脱氧核苷酸钠	western	nd657	#N/A
d3026	托百士(妥布霉素滴眼液)	妥布霉素	western	nd658	#N/A
d3027	托百士眼水(妥布霉素)	妥布霉素	western	nd658	#N/A
d3028	妥布霉素滴眼液(托百士)	妥布霉素	western	nd658	#N/A
d3029	妥布霉素眼水(托百士)	妥布霉素	western	nd658	#N/A
d3030	硫酸妥布霉素针	妥布霉素	western	nd658	#N/A
d3031	硫酸妥布霉素注射液	妥布霉素	western	nd658	#N/A
d3032	妥布霉素针	妥布霉素	western	nd658	#N/A
d3033	妥布霉素注射液	妥布霉素	western	nd658	#N/A
d3034	典必殊滴眼液(妥布霉素地塞米松)	妥布霉素地塞米松	western	nd659	#N/A
d3035	妥布霉素地塞米松滴眼液(典必殊)	妥布霉素地塞米松	western	nd659	#N/A
d3036	妥布霉素地塞米松眼水(典必殊)	妥布霉素地塞米松	western	nd659	#N/A
d3037	妥洛特罗贴剂(阿米迪)	妥洛特罗	western	nd660	#N/A
d3038	盐酸拓扑替康胶囊(欣泽)	拓扑替康	western	nd661	#N/A
d3040	外重组人表皮生长因子外用(金因肽)	外重组人表皮生长因子	western	nd662	#N/A
d3041	外重组人表皮生长因子外用	外重组人表皮生长因子	western	nd662	#N/A
d3042	万古霉素针(稳可信)	万古霉素	western	nd663	#N/A
d3043	注射用盐酸万古霉素(稳可信)	万古霉素	western	nd663	#N/A
d3045	丽珠威片(万乃洛韦)	万乃洛韦	western	nd664	#N/A
d1007	多种微量元素Ⅱ针(安达美)	微量元素Ⅱ	western	nd195	#N/A
d1008	安达美针	微量元素Ⅱ	western	nd195	#N/A
d1009	安达美针(多种微量元素注射液(Ⅱ))	微量元素Ⅱ	western	nd195	#N/A
d1010	安达美针[适]	微量元素Ⅱ	western	nd195	#N/A
d3046	维A酸片(艾力可)	维A酸	western	nd665	#N/A
d3047	维A酸乳膏	维A酸	western	nd665	#N/A
d3050	维D2果糖酸钙针(C.C.O)	维D2果糖酸钙	western	nd666	#N/A
d3051	维D2果糖酸钙注射液	维D2果糖酸钙	western	nd666	#N/A
d3052	维胺酯胶囊(三蕊)	维胺酯	western	nd667	#N/A
d3053	三蕊胶囊(维胺酯)	维胺酯	western	nd667	#N/A
d3054	维库溴铵针(仙林)	维库溴铵	western	nd668	#N/A
d3055	仙林针(维库溴铵)	维库溴铵	western	nd668	#N/A
d3056	注射用维库溴铵(仙林针)	维库溴铵	western	nd668	#N/A
d3057	维拉帕米针(异博定)	维拉帕米	western	nd669	#N/A
d3058	异博定针(维拉帕米)	维拉帕米	western	nd669	#N/A
d2755	注射用水溶性维生素(九唯他)	维生素	western	nd593	#N/A
d2756	水溶性维生素针	维生素	western	nd593	#N/A
d2757	注射用水溶性维生素	维生素	western	nd593	#N/A
d3059	复方维生素针(4)(江西)	维生素	western	nd593	#N/A
d3060	复方维生素注射液(4)	维生素	western	nd593	#N/A
d3622	脂溶性维生素(Ⅱ)粉针(博朗瑞宁)	维生素	western	nd593	#N/A
d3623	注射用脂溶性维生素(Ⅱ)(博朗瑞宁)	维生素	western	nd593	#N/A
d3624	脂溶性维生素(Ⅱ)针(维他利匹特)	维生素	western	nd593	#N/A
d3625	脂溶性维生素Ⅱ针(维他利匹特)	维生素	western	nd593	#N/A
d3626	注射用脂溶性维生素Ⅱ(维他利匹特)	维生素	western	nd593	#N/A
d3627	(旨维)脂溶性维生素注射液(Ⅱ)	维生素	western	nd593	#N/A
d3628	脂溶性维生素注射液(Ⅱ)(旨维)	维生素	western	nd593	#N/A
d3629	脂溶性维生素注射液(Ⅱ)旨	维生素	western	nd593	#N/A
d3630	注射用脂溶性维生素(Ⅱ)(	维生素	western	nd593	#N/A
d3061	维生素A胶丸	维生素A	western	nd670	#N/A
d3062	维生素AD滴剂(贝特令)	维生素AD	western	nd671	#N/A
d3063	维生素AD滴剂(胶囊型)(贝特令)	维生素AD	western	nd671	#N/A
d3064	维生素AD滴剂(A1800;D600)	维生素AD	western	nd671	#N/A
d3065	维生素AD胶丸	维生素AD	western	nd671	#N/A
d1196	复合维生素B片	维生素B	western	nd244	#N/A
d1197	复合维生素B片(BCO)	维生素B	western	nd244	#N/A
d3066	复方维生素B片	维生素B	western	nd244	#N/A
d3067	维生素B1片	维生素B1	western	nd672	#N/A
d3068	维生素B1针	维生素B1	western	nd672	#N/A
d3069	维生素B12针(天心)	维生素B12	western	nd673	#N/A
d3070	维生素B12注射液	维生素B12	western	nd673	#N/A
d3071	维生素B2片	维生素B2	western	nd674	#N/A
d3072	维生素B4片	维生素B4	western	nd675	#N/A
d3073	维生素B6针(天心)	维生素B6	western	nd676	#N/A
d3074	维生素B6片	维生素B6	western	nd676	#N/A
d3075	维生素B6针	维生素B6	western	nd676	#N/A
d3076	维生素B6注射液	维生素B6	western	nd676	#N/A
d3077	力度伸片(维C泡腾片)	维生素C	western	nd677	#N/A
d3078	维生素C泡腾片(力度伸)	维生素C	western	nd677	#N/A
d3079	维生素C针(天心)	维生素C	western	nd677	#N/A
d3080	维生素C片	维生素C	western	nd677	#N/A
d3081	维生素C针	维生素C	western	nd677	#N/A
d3082	维生素C注射液	维生素C	western	nd677	#N/A
d2860	天然维E胶丸(来益)	维生素E	western	nd621	#N/A
d3083	维生素E胶丸(天然型)(来益)	维生素E	western	nd621	#N/A
d3084	维生素E胶丸	维生素E	western	nd621	#N/A
d3085	维生素E胶丸(天然型)	维生素E	western	nd621	#N/A
d3086	维生素E软胶囊(天然型)	维生素E	western	nd621	#N/A
d3087	维生素K1针	维生素K1	western	nd678	#N/A
d3088	维生素K1注射液	维生素K2	western	nd679	#N/A
